Device Type, Vector Size, Compute Time (s), Data Transfer Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Number of GPU Blocks, Number of Threads per Block, Completion Status
NVS 5400M, 20900000, 0.285482, 0.021494, 0.306976, 7.32095e+007, 6.80835e+007, 32767, 512, Complete
NVS 5400M, 20900000, 0.135667, 0.0212677, 0.156935, 1.54054e+008, 1.33176e+008, 32767, 256, Complete
NVS 5400M, 20900000, 0.0669479, 0.0223792, 0.0893271, 3.12183e+008, 2.33972e+008, 32767, 128, Complete
NVS 5400M, 20900000, 0.0427142, 0.0219397, 0.0646539, 4.89299e+008, 3.2326e+008, 32767, 64, Complete
NVS 5400M, 20900000, 0.0495475, 0.0223954, 0.0719429, 4.21817e+008, 2.90508e+008, 32767, 32, Complete
NVS 5400M, 20900000, 0.0591729, 0.0206935, 0.0798664, 3.53202e+008, 2.61687e+008, 32767, 16, Complete
NVS 5400M, 20900000, 0.0797827, 0.0226122, 0.102395, 2.61962e+008, 2.04112e+008, 32767, 8, Complete
NVS 5400M, 20900000, 0.129805, 0.0223121, 0.152117, 1.61011e+008, 1.37395e+008, 32767, 4, Complete
NVS 5400M, 20900000, 0.345033, 0.0251543, 0.370187, 6.0574e+007, 5.6458e+007, 16383, 1024, Complete
NVS 5400M, 20900000, 0.1431, 0.0249359, 0.168036, 1.46052e+008, 1.24378e+008, 16383, 512, Complete
NVS 5400M, 20900000, 0.0693815, 0.0225236, 0.0919051, 3.01233e+008, 2.27409e+008, 16383, 256, Complete
NVS 5400M, 20900000, 0.035587, 0.0230554, 0.0586424, 5.87294e+008, 3.56397e+008, 16383, 128, Complete
NVS 5400M, 20900000, 0.0270086, 0.021302, 0.0483107, 7.73827e+008, 4.32617e+008, 16383, 64, Complete
NVS 5400M, 20900000, 0.0365023, 0.0213242, 0.0578265, 5.72566e+008, 3.61426e+008, 16383, 32, Complete
NVS 5400M, 20900000, 0.0481027, 0.0245385, 0.0726412, 4.34487e+008, 2.87716e+008, 16383, 16, Complete
NVS 5400M, 20900000, 0.0742067, 0.0234884, 0.097695, 2.81646e+008, 2.13931e+008, 16383, 8, Complete
NVS 5400M, 20900000, 0.143617, 0.0246153, 0.168232, 1.45526e+008, 1.24233e+008, 16383, 4, Complete
NVS 5400M, 20900000, 0.170157, 0.0238088, 0.193966, 1.22827e+008, 1.07751e+008, 8191, 1024, Complete
NVS 5400M, 20900000, 0.0718126, 0.0209055, 0.0927181, 2.91035e+008, 2.25414e+008, 8191, 512, Complete
NVS 5400M, 20900000, 0.0362762, 0.0205053, 0.0567815, 5.76136e+008, 3.68078e+008, 8191, 256, Complete
NVS 5400M, 20900000, 0.0200027, 0.0209407, 0.0409434, 1.04486e+009, 5.10461e+008, 8191, 128, Complete
NVS 5400M, 20900000, 0.0192058, 0.0225869, 0.0417927, 1.08821e+009, 5.00087e+008, 8191, 64, Complete
NVS 5400M, 20900000, 0.0299606, 0.0242908, 0.0542514, 6.97583e+008, 3.85244e+008, 8191, 32, Complete
NVS 5400M, 20900000, 0.0527107, 0.0247367, 0.0774474, 3.96504e+008, 2.6986e+008, 8191, 16, Complete
NVS 5400M, 20900000, 0.099251, 0.0229609, 0.122212, 2.10577e+008, 1.71014e+008, 8191, 8, Complete
NVS 5400M, 20900000, 0.192601, 0.0219458, 0.214547, 1.08514e+008, 9.74145e+007, 8191, 4, Complete
NVS 5400M, 20900000, 0.0826316, 0.0214259, 0.104058, 2.5293e+008, 2.0085e+008, 4095, 1024, Complete
NVS 5400M, 20900000, 0.0363467, 0.0208491, 0.0571957, 5.75018e+008, 3.65412e+008, 4095, 512, Complete
NVS 5400M, 20900000, 0.0197417, 0.0231825, 0.0429242, 1.05867e+009, 4.86905e+008, 4095, 256, Complete
NVS 5400M, 20900000, 0.0122791, 0.0198584, 0.0321375, 1.70208e+009, 6.5033e+008, 4095, 128, Complete
NVS 5400M, 20900000, 0.0152502, 0.0241378, 0.0393879, 1.37048e+009, 5.30619e+008, 4095, 64, Complete
NVS 5400M, 20900000, 0.0266679, 0.0243935, 0.0510614, 7.83713e+008, 4.09311e+008, 4095, 32, Complete
NVS 5400M, 20900000, 0.049826, 0.0203964, 0.0702225, 4.19459e+008, 2.97625e+008, 4095, 16, Complete
NVS 5400M, 20900000, 0.0969061, 0.0202351, 0.117141, 2.15673e+008, 1.78417e+008, 4095, 8, Complete
NVS 5400M, 20900000, 0.188818, 0.021414, 0.210231, 1.10689e+008, 9.94142e+007, 4095, 4, Complete
NVS 5400M, 20900000, 0.0389581, 0.0239236, 0.0628817, 5.36474e+008, 3.3237e+008, 2047, 1024, Complete
NVS 5400M, 20900000, 0.0186053, 0.0229688, 0.0415741, 1.12334e+009, 5.02716e+008, 2047, 512, Complete
NVS 5400M, 20900000, 0.0114843, 0.023432, 0.0349163, 1.81987e+009, 5.98575e+008, 2047, 256, Complete
NVS 5400M, 20900000, 0.00862829, 0.022587, 0.0312153, 2.42226e+009, 6.69544e+008, 2047, 128, Complete
NVS 5400M, 20900000, 0.0133123, 0.0214483, 0.0347606, 1.56998e+009, 6.01256e+008, 2047, 64, Complete
NVS 5400M, 20900000, 0.0250372, 0.0244137, 0.049451, 8.34756e+008, 4.22641e+008, 2047, 32, Complete
NVS 5400M, 20900000, 0.0485324, 0.0225446, 0.071077, 4.3064e+008, 2.94047e+008, 2047, 16, Complete
NVS 5400M, 20900000, 0.0948535, 0.023279, 0.118132, 2.2034e+008, 1.7692e+008, 2047, 8, Complete
NVS 5400M, 20900000, 0.187038, 0.0226901, 0.209728, 1.11742e+008, 9.96527e+007, 2047, 4, Complete
NVS 5400M, 20900000, 0.0170496, 0.0203234, 0.037373, 1.22584e+009, 5.59228e+008, 1023, 1024, Complete
NVS 5400M, 20900000, 0.0097305, 0.0224689, 0.0321994, 2.14789e+009, 6.49081e+008, 1023, 512, Complete
NVS 5400M, 20900000, 0.0073465, 0.021208, 0.0285545, 2.84489e+009, 7.31935e+008, 1023, 256, Complete
NVS 5400M, 20900000, 0.00690646, 0.0223826, 0.0292891, 3.02615e+009, 7.13576e+008, 1023, 128, Complete
NVS 5400M, 20900000, 0.012337, 0.0234163, 0.0357533, 1.69409e+009, 5.84561e+008, 1023, 64, Complete
NVS 5400M, 20900000, 0.0242188, 0.0245075, 0.0487263, 8.62964e+008, 4.28926e+008, 1023, 32, Complete
NVS 5400M, 20900000, 0.0473628, 0.0252181, 0.0725809, 4.41275e+008, 2.87955e+008, 1023, 16, Complete
NVS 5400M, 20900000, 0.093937, 0.0250756, 0.119013, 2.2249e+008, 1.75612e+008, 1023, 8, Complete
NVS 5400M, 20900000, 0.186031, 0.0439539, 0.229985, 1.12347e+008, 9.08756e+007, 1023, 4, Complete
