Device Type, Vector Size, Compute Time (s), Data Transfer Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Number of GPU Blocks, Number of Threads per Block, Completion Status
NVS 5400M, 7700000, 0.0457139, 0.0268043, 0.0725183, 1.68439e+008, 1.0618e+008, 3, 32, Complete
NVS 5400M, 7700000, 0.0726762, 0.0256063, 0.0982825, 1.05949e+008, 7.83456e+007, 3, 16, Complete
NVS 5400M, 7700000, 0.137094, 0.0256043, 0.162698, 5.61658e+007, 4.73268e+007, 3, 8, Complete
NVS 5400M, 7700000, 0.198908, 0.0259174, 0.224825, 3.87114e+007, 3.42488e+007, 3, 4, Complete
NVS 5400M, 7700000, 0.00445226, 0.0255908, 0.0300431, 1.72946e+009, 2.56299e+008, 1, 1024, Complete
NVS 5400M, 7700000, 0.0085305, 0.0256505, 0.034181, 9.02644e+008, 2.25271e+008, 1, 512, Complete
NVS 5400M, 7700000, 0.0171349, 0.0258223, 0.0429572, 4.49376e+008, 1.79248e+008, 1, 256, Complete
NVS 5400M, 7700000, 0.034168, 0.0256274, 0.0597954, 2.25357e+008, 1.28772e+008, 1, 128, Complete
NVS 5400M, 7700000, 0.0684439, 0.0256272, 0.0940712, 1.12501e+008, 8.18529e+007, 1, 64, Complete
NVS 5400M, 7700000, 0.136508, 0.0256143, 0.162122, 5.64069e+007, 4.7495e+007, 1, 32, Complete
NVS 5400M, 7700000, 0.196819, 0.0259684, 0.222787, 3.91223e+007, 3.45621e+007, 1, 16, Complete
NVS 5400M, 7700000, 0.316859, 0.0255571, 0.342416, 2.4301e+007, 2.24872e+007, 1, 8, Complete
NVS 5400M, 7700000, 0.555742, 0.025611, 0.581353, 1.38554e+007, 1.3245e+007, 1, 4, Complete
Windows with i5, 7000000, 2.272e-006, 0, 2.272e-006, 3.08099e+012, 3.08099e+012, 1, 1, Complete
NVS 5400M, 5400000, 1.3897, 0.0185279, 1.40823, 3.88574e+006, 3.83461e+006, 65535, 1024, Complete
NVS 5400M, 5400000, 0.565893, 0.0181256, 0.584019, 9.54244e+006, 9.24628e+006, 65535, 512, Complete
NVS 5400M, 5400000, 0.264246, 0.0180739, 0.282319, 2.04355e+007, 1.91273e+007, 65535, 256, Complete
NVS 5400M, 5400000, 0.125874, 0.0180573, 0.143931, 4.29002e+007, 3.7518e+007, 65535, 128, Complete
NVS 5400M, 5400000, 0.0665493, 0.0180646, 0.084614, 8.11428e+007, 6.38192e+007, 65535, 64, Complete
NVS 5400M, 5400000, 0.0582993, 0.0181124, 0.0764116, 9.26255e+007, 7.06699e+007, 65535, 32, Complete
NVS 5400M, 5400000, 0.0542348, 0.0184437, 0.0726785, 9.95672e+007, 7.42998e+007, 65535, 16, Complete
NVS 5400M, 5400000, 0.0524257, 0.0180757, 0.0705014, 1.03003e+008, 7.65942e+007, 65535, 8, Complete
NVS 5400M, 5400000, 0.0595829, 0.0181628, 0.0777457, 9.063e+007, 6.94572e+007, 65535, 4, Complete
NVS 5400M, 5400000, 0.68985, 0.0181631, 0.708013, 7.82779e+006, 7.62698e+006, 32767, 1024, Complete
NVS 5400M, 5400000, 0.28147, 0.0181777, 0.299648, 1.9185e+007, 1.80212e+007, 32767, 512, Complete
NVS 5400M, 5400000, 0.131753, 0.0181144, 0.149868, 4.09857e+007, 3.60317e+007, 32767, 256, Complete
NVS 5400M, 5400000, 0.0631331, 0.018392, 0.0815252, 8.55336e+007, 6.62372e+007, 32767, 128, Complete
NVS 5400M, 5400000, 0.034432, 0.018345, 0.052777, 1.56831e+008, 1.02317e+008, 32767, 64, Complete
NVS 5400M, 5400000, 0.0319264, 0.0182133, 0.0501397, 1.69139e+008, 1.07699e+008, 32767, 32, Complete
NVS 5400M, 5400000, 0.031569, 0.0181531, 0.0497221, 1.71054e+008, 1.08604e+008, 32767, 16, Complete
NVS 5400M, 5400000, 0.034585, 0.018153, 0.052738, 1.56137e+008, 1.02393e+008, 32767, 8, Complete
NVS 5400M, 5400000, 0.0416832, 0.0183382, 0.0600214, 1.29549e+008, 8.99679e+007, 32767, 4, Complete
NVS 5400M, 5400000, 0.34049, 0.0181663, 0.358657, 1.58595e+007, 1.50562e+007, 16383, 1024, Complete
NVS 5400M, 5400000, 0.139063, 0.0181336, 0.157196, 3.88315e+007, 3.4352e+007, 16383, 512, Complete
NVS 5400M, 5400000, 0.0656028, 0.0172489, 0.0828517, 8.23135e+007, 6.51767e+007, 16383, 256, Complete
NVS 5400M, 5400000, 0.0317597, 0.0180757, 0.0498354, 1.70027e+008, 1.08357e+008, 16383, 128, Complete
NVS 5400M, 5400000, 0.0184104, 0.018691, 0.0371014, 2.93312e+008, 1.45547e+008, 16383, 64, Complete
NVS 5400M, 5400000, 0.0187463, 0.0180831, 0.0368294, 2.88057e+008, 1.46622e+008, 16383, 32, Complete
NVS 5400M, 5400000, 0.0204849, 0.0181901, 0.038675, 2.63608e+008, 1.39625e+008, 16383, 16, Complete
NVS 5400M, 5400000, 0.0249347, 0.0180794, 0.043014, 2.16566e+008, 1.2554e+008, 16383, 8, Complete
NVS 5400M, 5400000, 0.0342372, 0.0182988, 0.052536, 1.57723e+008, 1.02787e+008, 16383, 4, Complete
NVS 5400M, 5400000, 0.165565, 0.0181036, 0.183669, 3.26155e+007, 2.94007e+007, 8191, 1024, Complete
NVS 5400M, 5400000, 0.0680706, 0.0182423, 0.0863129, 7.93294e+007, 6.25631e+007, 8191, 512, Complete
NVS 5400M, 5400000, 0.0324654, 0.0183339, 0.0507993, 1.66331e+008, 1.06301e+008, 8191, 256, Complete
NVS 5400M, 5400000, 0.0160716, 0.0182299, 0.0343015, 3.35996e+008, 1.57428e+008, 8191, 128, Complete
NVS 5400M, 5400000, 0.0104394, 0.0184534, 0.0288928, 5.17271e+008, 1.86898e+008, 8191, 64, Complete
NVS 5400M, 5400000, 0.0123154, 0.0181936, 0.030509, 4.38477e+008, 1.76997e+008, 8191, 32, Complete
NVS 5400M, 5400000, 0.0149259, 0.0181298, 0.0330556, 3.61788e+008, 1.63361e+008, 8191, 16, Complete
NVS 5400M, 5400000, 0.0208196, 0.0181915, 0.0390112, 2.5937e+008, 1.38422e+008, 8191, 8, Complete
NVS 5400M, 5400000, 0.0346148, 0.0183006, 0.0529155, 1.56002e+008, 1.0205e+008, 8191, 4, Complete
NVS 5400M, 5400000, 0.0781099, 0.0181932, 0.096303, 6.91334e+007, 5.6073e+007, 4095, 1024, Complete
NVS 5400M, 5400000, 0.0324974, 0.0181597, 0.0506571, 1.66167e+008, 1.06599e+008, 4095, 512, Complete
NVS 5400M, 5400000, 0.0158772, 0.0181832, 0.0340605, 3.40109e+008, 1.58542e+008, 4095, 256, Complete
NVS 5400M, 5400000, 0.0082423, 0.0181411, 0.0263834, 6.55157e+008, 2.04674e+008, 4095, 128, Complete
NVS 5400M, 5400000, 0.00651261, 0.0181919, 0.0247045, 8.29161e+008, 2.18584e+008, 4095, 64, Complete
NVS 5400M, 5400000, 0.00905184, 0.0184098, 0.0274616, 5.96564e+008, 1.96638e+008, 4095, 32, Complete
NVS 5400M, 5400000, 0.0124302, 0.0180764, 0.0305066, 4.34427e+008, 1.77011e+008, 4095, 16, Complete
NVS 5400M, 5400000, 0.0200024, 0.0182032, 0.0382056, 2.69968e+008, 1.41341e+008, 4095, 8, Complete
NVS 5400M, 5400000, 0.0412052, 0.0182239, 0.0594292, 1.31051e+008, 9.08645e+007, 4095, 4, Complete
NVS 5400M, 5400000, 0.0344022, 0.0183394, 0.0527416, 1.56967e+008, 1.02386e+008, 2047, 1024, Complete
NVS 5400M, 5400000, 0.0147099, 0.0181297, 0.0328396, 3.67101e+008, 1.64436e+008, 2047, 512, Complete
NVS 5400M, 5400000, 0.00758128, 0.0180857, 0.0256669, 7.12281e+008, 2.10387e+008, 2047, 256, Complete
NVS 5400M, 5400000, 0.00434358, 0.0181464, 0.02249, 1.24321e+009, 2.40107e+008, 2047, 128, Complete
NVS 5400M, 5400000, 0.00455562, 0.0183015, 0.0228571, 1.18535e+009, 2.3625e+008, 2047, 64, Complete
NVS 5400M, 5400000, 0.00740605, 0.0184815, 0.0258875, 7.29134e+008, 2.08595e+008, 2047, 32, Complete
NVS 5400M, 5400000, 0.0133342, 0.0182403, 0.0315744, 4.04974e+008, 1.71024e+008, 2047, 16, Complete
NVS 5400M, 5400000, 0.0251698, 0.0183266, 0.0434964, 2.14543e+008, 1.24148e+008, 2047, 8, Complete
NVS 5400M, 5400000, 0.0488575, 0.0181135, 0.0669709, 1.10526e+008, 8.0632e+007, 2047, 4, Complete
NVS 5400M, 5400000, 0.0125367, 0.018208, 0.0307447, 4.30734e+008, 1.7564e+008, 1023, 1024, Complete
NVS 5400M, 5400000, 0.00582784, 0.0181226, 0.0239504, 9.26587e+008, 2.25466e+008, 1023, 512, Complete
NVS 5400M, 5400000, 0.00344928, 0.0181339, 0.0215832, 1.56554e+009, 2.50195e+008, 1023, 256, Complete
NVS 5400M, 5400000, 0.00242659, 0.0180976, 0.0205242, 2.22534e+009, 2.63104e+008, 1023, 128, Complete
NVS 5400M, 5400000, 0.00357389, 0.0180931, 0.0216669, 1.51096e+009, 2.49228e+008, 1023, 64, Complete
NVS 5400M, 5400000, 0.00658429, 0.0181082, 0.0246925, 8.20134e+008, 2.1869e+008, 1023, 32, Complete
NVS 5400M, 5400000, 0.0125168, 0.0180818, 0.0305986, 4.31421e+008, 1.76479e+008, 1023, 16, Complete
NVS 5400M, 5400000, 0.0244983, 0.0182894, 0.0427877, 2.20423e+008, 1.26204e+008, 1023, 8, Complete
NVS 5400M, 5400000, 0.048258, 0.0180671, 0.0663252, 1.11899e+008, 8.14171e+007, 1023, 4, Complete
NVS 5400M, 5400000, 0.00707235, 0.0181246, 0.025197, 7.63537e+008, 2.14312e+008, 511, 1024, Complete
NVS 5400M, 5400000, 0.0035967, 0.0182067, 0.0218034, 1.50137e+009, 2.47668e+008, 511, 512, Complete
NVS 5400M, 5400000, 0.00241328, 0.0182552, 0.0206685, 2.23762e+009, 2.61267e+008, 511, 256, Complete
NVS 5400M, 5400000, 0.00200685, 0.0187, 0.0207069, 2.69079e+009, 2.60783e+008, 511, 128, Complete
NVS 5400M, 5400000, 0.00332256, 0.0184508, 0.0217734, 1.62525e+009, 2.48009e+008, 511, 64, Complete
NVS 5400M, 5400000, 0.0062945, 0.0185183, 0.0248128, 8.57892e+008, 2.17629e+008, 511, 32, Complete
NVS 5400M, 5400000, 0.0122905, 0.0181596, 0.0304501, 4.39364e+008, 1.77339e+008, 511, 16, Complete
NVS 5400M, 5400000, 0.0242975, 0.0188758, 0.0431733, 2.22245e+008, 1.25077e+008, 511, 8, Complete
NVS 5400M, 5400000, 0.0481343, 0.0181353, 0.0662696, 1.12186e+008, 8.14853e+007, 511, 4, Complete
NVS 5400M, 5400000, 0.00433379, 0.0183406, 0.0226744, 1.24602e+009, 2.38154e+008, 255, 1024, Complete
NVS 5400M, 5400000, 0.00249322, 0.0184423, 0.0209356, 2.16588e+009, 2.57934e+008, 255, 512, Complete
NVS 5400M, 5400000, 0.00189917, 0.0182346, 0.0201338, 2.84335e+009, 2.68206e+008, 255, 256, Complete
NVS 5400M, 5400000, 0.00182765, 0.018173, 0.0200006, 2.95462e+009, 2.69992e+008, 255, 128, Complete
NVS 5400M, 5400000, 0.00317642, 0.0181195, 0.0212959, 1.70003e+009, 2.53569e+008, 255, 64, Complete
NVS 5400M, 5400000, 0.00616915, 0.0186883, 0.0248574, 8.75323e+008, 2.17239e+008, 255, 32, Complete
NVS 5400M, 5400000, 0.0121926, 0.0182954, 0.030488, 4.42892e+008, 1.77119e+008, 255, 16, Complete
NVS 5400M, 5400000, 0.0242422, 0.0182208, 0.042463, 2.22752e+008, 1.2717e+008, 255, 8, Complete
NVS 5400M, 5400000, 0.0481023, 0.0181765, 0.0662789, 1.12261e+008, 8.14739e+007, 255, 4, Complete
NVS 5400M, 5400000, 0.0029711, 0.0181697, 0.0211408, 1.81751e+009, 2.55431e+008, 127, 1024, Complete
NVS 5400M, 5400000, 0.00194406, 0.0182542, 0.0201983, 2.77769e+009, 2.67349e+008, 127, 512, Complete
NVS 5400M, 5400000, 0.0016592, 0.0182313, 0.0198905, 3.25458e+009, 2.71486e+008, 127, 256, Complete
NVS 5400M, 5400000, 0.00173181, 0.0182594, 0.0199912, 3.11813e+009, 2.70119e+008, 127, 128, Complete
NVS 5400M, 5400000, 0.00311757, 0.0181321, 0.0212497, 1.73212e+009, 2.54122e+008, 127, 64, Complete
NVS 5400M, 5400000, 0.00610502, 0.0183655, 0.0244705, 8.84517e+008, 2.20674e+008, 127, 32, Complete
NVS 5400M, 5400000, 0.0121799, 0.0183752, 0.0305551, 4.43354e+008, 1.7673e+008, 127, 16, Complete
NVS 5400M, 5400000, 0.0243041, 0.0184257, 0.0427298, 2.22185e+008, 1.26376e+008, 127, 8, Complete
NVS 5400M, 5400000, 0.0482678, 0.0183316, 0.0665995, 1.11876e+008, 8.10817e+007, 127, 4, Complete
NVS 5400M, 5400000, 0.00229485, 0.0184365, 0.0207314, 2.3531e+009, 2.60475e+008, 63, 1024, Complete
NVS 5400M, 5400000, 0.00168435, 0.018397, 0.0200813, 3.20598e+009, 2.68906e+008, 63, 512, Complete
NVS 5400M, 5400000, 0.00159914, 0.0182331, 0.0198322, 3.37682e+009, 2.72284e+008, 63, 256, Complete
NVS 5400M, 5400000, 0.00169488, 0.018205, 0.0198998, 3.18607e+009, 2.71359e+008, 63, 128, Complete
NVS 5400M, 5400000, 0.00310192, 0.0181344, 0.0212363, 1.74086e+009, 2.54281e+008, 63, 64, Complete
NVS 5400M, 5400000, 0.006124, 0.0181672, 0.0242912, 8.81777e+008, 2.22303e+008, 63, 32, Complete
NVS 5400M, 5400000, 0.0122476, 0.0181312, 0.0303788, 4.40902e+008, 1.77755e+008, 63, 16, Complete
NVS 5400M, 5400000, 0.0244838, 0.0181497, 0.0426336, 2.20554e+008, 1.26661e+008, 63, 8, Complete
NVS 5400M, 5400000, 0.048642, 0.0181136, 0.0667555, 1.11015e+008, 8.08922e+007, 63, 4, Complete
NVS 5400M, 5400000, 0.00198378, 0.0182231, 0.0202069, 2.72208e+009, 2.67236e+008, 31, 1024, Complete
NVS 5400M, 5400000, 0.00162602, 0.0182404, 0.0198664, 3.321e+009, 2.71816e+008, 31, 512, Complete
NVS 5400M, 5400000, 0.00154547, 0.0181445, 0.01969, 3.49408e+009, 2.74251e+008, 31, 256, Complete
NVS 5400M, 5400000, 0.00170032, 0.0181401, 0.0198404, 3.17587e+009, 2.72172e+008, 31, 128, Complete
NVS 5400M, 5400000, 0.00313027, 0.0181798, 0.02131, 1.72509e+009, 2.53402e+008, 31, 64, Complete
NVS 5400M, 5400000, 0.00620182, 0.0181026, 0.0243044, 8.70712e+008, 2.22182e+008, 31, 32, Complete
NVS 5400M, 5400000, 0.0124291, 0.0181227, 0.0305518, 4.34464e+008, 1.76749e+008, 31, 16, Complete
NVS 5400M, 5400000, 0.0248628, 0.018214, 0.0430768, 2.17192e+008, 1.25358e+008, 31, 8, Complete
NVS 5400M, 5400000, 0.0493823, 0.0181324, 0.0675148, 1.09351e+008, 7.99825e+007, 31, 4, Complete
NVS 5400M, 5400000, 0.00186381, 0.0184129, 0.0202767, 2.89729e+009, 2.66315e+008, 15, 1024, Complete
NVS 5400M, 5400000, 0.00159085, 0.018296, 0.0198868, 3.39442e+009, 2.71536e+008, 15, 512, Complete
NVS 5400M, 5400000, 0.0019105, 0.0180926, 0.0200031, 2.82649e+009, 2.69959e+008, 15, 256, Complete
NVS 5400M, 5400000, 0.0017337, 0.0181419, 0.0198756, 3.11473e+009, 2.7169e+008, 15, 128, Complete
NVS 5400M, 5400000, 0.00322256, 0.0181895, 0.021412, 1.67569e+009, 2.52195e+008, 15, 64, Complete
NVS 5400M, 5400000, 0.00639386, 0.0181676, 0.0245614, 8.44561e+008, 2.19857e+008, 15, 32, Complete
NVS 5400M, 5400000, 0.012162, 0.0180926, 0.0302546, 4.44006e+008, 1.78485e+008, 15, 16, Complete
NVS 5400M, 5400000, 0.0239506, 0.018217, 0.0421676, 2.25464e+008, 1.28061e+008, 15, 8, Complete
NVS 5400M, 5400000, 0.0478695, 0.0183278, 0.0661973, 1.12807e+008, 8.15743e+007, 15, 4, Complete
NVS 5400M, 5400000, 0.0019001, 0.0182872, 0.0201873, 2.84196e+009, 2.67495e+008, 7, 1024, Complete
NVS 5400M, 5400000, 0.00203738, 0.0181685, 0.0202059, 2.65047e+009, 2.67248e+008, 7, 512, Complete
NVS 5400M, 5400000, 0.00185533, 0.0181626, 0.0200179, 2.91054e+009, 2.69758e+008, 7, 256, Complete
NVS 5400M, 5400000, 0.00344304, 0.0182276, 0.0216707, 1.56838e+009, 2.49185e+008, 7, 128, Complete
NVS 5400M, 5400000, 0.0068465, 0.0183686, 0.0252151, 7.88725e+008, 2.14157e+008, 7, 64, Complete
NVS 5400M, 5400000, 0.013699, 0.0181376, 0.0318366, 3.94189e+008, 1.69616e+008, 7, 32, Complete
NVS 5400M, 5400000, 0.0244489, 0.0181456, 0.0425945, 2.20869e+008, 1.26777e+008, 7, 16, Complete
NVS 5400M, 5400000, 0.0478122, 0.0181743, 0.0659865, 1.12942e+008, 8.18349e+007, 7, 8, Complete
NVS 5400M, 5400000, 0.0951794, 0.0185741, 0.113754, 5.6735e+007, 4.74711e+007, 7, 4, Complete
NVS 5400M, 5400000, 0.00214701, 0.0182923, 0.0204393, 2.51513e+009, 2.64197e+008, 3, 1024, Complete
NVS 5400M, 5400000, 0.00212467, 0.0181456, 0.0202702, 2.54157e+009, 2.664e+008, 3, 512, Complete
NVS 5400M, 5400000, 0.00400333, 0.018232, 0.0222354, 1.34888e+009, 2.42856e+008, 3, 256, Complete
NVS 5400M, 5400000, 0.00798598, 0.018587, 0.026573, 6.76185e+008, 2.03214e+008, 3, 128, Complete
NVS 5400M, 5400000, 0.0160497, 0.0181681, 0.0342177, 3.36456e+008, 1.57813e+008, 3, 64, Complete
NVS 5400M, 5400000, 0.0320591, 0.0181867, 0.0502458, 1.68439e+008, 1.07472e+008, 3, 32, Complete
NVS 5400M, 5400000, 0.0509609, 0.0181773, 0.0691382, 1.05964e+008, 7.81044e+007, 3, 16, Complete
NVS 5400M, 5400000, 0.0961215, 0.0181146, 0.114236, 5.61789e+007, 4.72705e+007, 3, 8, Complete
NVS 5400M, 5400000, 0.139499, 0.0190116, 0.158511, 3.87099e+007, 3.40671e+007, 3, 4, Complete
NVS 5400M, 5400000, 0.00313536, 0.0185588, 0.0216941, 1.72229e+009, 2.48915e+008, 1, 1024, Complete
NVS 5400M, 5400000, 0.00598976, 0.018184, 0.0241737, 9.01539e+008, 2.23383e+008, 1, 512, Complete
NVS 5400M, 5400000, 0.0120212, 0.0181382, 0.0301594, 4.49206e+008, 1.79049e+008, 1, 256, Complete
NVS 5400M, 5400000, 0.0239741, 0.018225, 0.0421991, 2.25243e+008, 1.27965e+008, 1, 128, Complete
NVS 5400M, 5400000, 0.0480023, 0.0181709, 0.0661732, 1.12495e+008, 8.1604e+007, 1, 64, Complete
NVS 5400M, 5400000, 0.0955594, 0.0182063, 0.113766, 5.65093e+007, 4.7466e+007, 1, 32, Complete
NVS 5400M, 5400000, 0.137996, 0.0187038, 0.1567, 3.91315e+007, 3.44607e+007, 1, 16, Complete
NVS 5400M, 5400000, 0.222073, 0.0182887, 0.240361, 2.43164e+007, 2.24662e+007, 1, 8, Complete
NVS 5400M, 5400000, 0.38973, 0.0181113, 0.407842, 1.38557e+007, 1.32404e+007, 1, 4, Complete
NVS 5400M, 6000000, 1.39082, 0.0209807, 1.4118, 4.314e+006, 4.24989e+006, 65535, 1024, Complete
NVS 5400M, 6000000, 0.566461, 0.0207023, 0.587163, 1.05921e+007, 1.02186e+007, 65535, 512, Complete
NVS 5400M, 6000000, 0.264382, 0.0195239, 0.283906, 2.26944e+007, 2.11337e+007, 65535, 256, Complete
NVS 5400M, 6000000, 0.126041, 0.0203546, 0.146395, 4.76036e+007, 4.09849e+007, 65535, 128, Complete
NVS 5400M, 6000000, 0.0668603, 0.0209084, 0.0877686, 8.97394e+007, 6.83616e+007, 65535, 64, Complete
NVS 5400M, 6000000, 0.0589511, 0.0198504, 0.0788015, 1.01779e+008, 7.61407e+007, 65535, 32, Complete
NVS 5400M, 6000000, 0.0550555, 0.0205766, 0.0756321, 1.08981e+008, 7.93314e+007, 65535, 16, Complete
NVS 5400M, 6000000, 0.0542386, 0.0205027, 0.0747413, 1.10622e+008, 8.02769e+007, 65535, 8, Complete
NVS 5400M, 6000000, 0.0625011, 0.0207212, 0.0832223, 9.59983e+007, 7.20961e+007, 65535, 4, Complete
NVS 5400M, 6000000, 0.690816, 0.0203083, 0.711124, 8.68538e+006, 8.43735e+006, 32767, 1024, Complete
NVS 5400M, 6000000, 0.281455, 0.0195181, 0.300973, 2.13178e+007, 1.99353e+007, 32767, 512, Complete
NVS 5400M, 6000000, 0.13186, 0.0199829, 0.151843, 4.55028e+007, 3.95145e+007, 32767, 256, Complete
NVS 5400M, 6000000, 0.063283, 0.020054, 0.083337, 9.48121e+007, 7.19968e+007, 32767, 128, Complete
NVS 5400M, 6000000, 0.0347433, 0.0199664, 0.0547097, 1.72695e+008, 1.0967e+008, 32767, 64, Complete
NVS 5400M, 6000000, 0.0325878, 0.0200979, 0.0526857, 1.84118e+008, 1.13883e+008, 32767, 32, Complete
NVS 5400M, 6000000, 0.0326531, 0.0204489, 0.053102, 1.8375e+008, 1.1299e+008, 32767, 16, Complete
NVS 5400M, 6000000, 0.0359944, 0.0199512, 0.0559456, 1.66692e+008, 1.07247e+008, 32767, 8, Complete
NVS 5400M, 6000000, 0.0450025, 0.0200677, 0.0650703, 1.33326e+008, 9.2208e+007, 32767, 4, Complete
NVS 5400M, 6000000, 0.340806, 0.0200654, 0.360872, 1.76053e+007, 1.66264e+007, 16383, 1024, Complete
NVS 5400M, 6000000, 0.139287, 0.0202689, 0.159556, 4.30766e+007, 3.76044e+007, 16383, 512, Complete
NVS 5400M, 6000000, 0.0657157, 0.019993, 0.0857087, 9.13024e+007, 7.00046e+007, 16383, 256, Complete
NVS 5400M, 6000000, 0.0319076, 0.0200561, 0.0519637, 1.88043e+008, 1.15465e+008, 16383, 128, Complete
NVS 5400M, 6000000, 0.0187316, 0.0201602, 0.0388918, 3.20314e+008, 1.54274e+008, 16383, 64, Complete
NVS 5400M, 6000000, 0.019403, 0.0191849, 0.0385879, 3.0923e+008, 1.55489e+008, 16383, 32, Complete
NVS 5400M, 6000000, 0.0215938, 0.0202532, 0.041847, 2.77858e+008, 1.43379e+008, 16383, 16, Complete
NVS 5400M, 6000000, 0.0266321, 0.0201769, 0.046809, 2.25292e+008, 1.28181e+008, 16383, 8, Complete
NVS 5400M, 6000000, 0.0376468, 0.020007, 0.0576538, 1.59376e+008, 1.04069e+008, 16383, 4, Complete
NVS 5400M, 6000000, 0.165665, 0.0207108, 0.186376, 3.62176e+007, 3.2193e+007, 8191, 1024, Complete
NVS 5400M, 6000000, 0.06821, 0.0200127, 0.0882227, 8.79636e+007, 6.80097e+007, 8191, 512, Complete
NVS 5400M, 6000000, 0.0325708, 0.020047, 0.0526179, 1.84214e+008, 1.1403e+008, 8191, 256, Complete
NVS 5400M, 6000000, 0.0162224, 0.0207881, 0.0370105, 3.69858e+008, 1.62116e+008, 8191, 128, Complete
NVS 5400M, 6000000, 0.0107735, 0.020286, 0.0310596, 5.5692e+008, 1.93177e+008, 8191, 64, Complete
NVS 5400M, 6000000, 0.013002, 0.0200394, 0.0330414, 4.61469e+008, 1.81591e+008, 8191, 32, Complete
NVS 5400M, 6000000, 0.015952, 0.0203366, 0.0362886, 3.76129e+008, 1.65341e+008, 8191, 16, Complete
NVS 5400M, 6000000, 0.02275, 0.0194112, 0.0421612, 2.63736e+008, 1.42311e+008, 8191, 8, Complete
NVS 5400M, 6000000, 0.0380212, 0.0197343, 0.0577555, 1.57807e+008, 1.03886e+008, 8191, 4, Complete
NVS 5400M, 6000000, 0.0782902, 0.0201124, 0.0984026, 7.66379e+007, 6.0974e+007, 4095, 1024, Complete
NVS 5400M, 6000000, 0.0326622, 0.0197753, 0.0524374, 1.83699e+008, 1.14422e+008, 4095, 512, Complete
NVS 5400M, 6000000, 0.0160145, 0.019971, 0.0359855, 3.74661e+008, 1.66734e+008, 4095, 256, Complete
NVS 5400M, 6000000, 0.00839146, 0.0200861, 0.0284775, 7.15013e+008, 2.10693e+008, 4095, 128, Complete
NVS 5400M, 6000000, 0.00684902, 0.0201569, 0.0270059, 8.76037e+008, 2.22174e+008, 4095, 64, Complete
NVS 5400M, 6000000, 0.00973133, 0.0199409, 0.0296722, 6.16565e+008, 2.02209e+008, 4095, 32, Complete
NVS 5400M, 6000000, 0.0137209, 0.0200426, 0.0337635, 4.37289e+008, 1.77707e+008, 4095, 16, Complete
NVS 5400M, 6000000, 0.023374, 0.0201948, 0.0435687, 2.56696e+008, 1.37713e+008, 4095, 8, Complete
NVS 5400M, 6000000, 0.0480236, 0.0200032, 0.0680268, 1.24939e+008, 8.82005e+007, 4095, 4, Complete
NVS 5400M, 6000000, 0.0345731, 0.0195728, 0.0541459, 1.73545e+008, 1.10812e+008, 2047, 1024, Complete
NVS 5400M, 6000000, 0.0148711, 0.0200257, 0.0348968, 4.03467e+008, 1.71936e+008, 2047, 512, Complete
NVS 5400M, 6000000, 0.00773306, 0.0201041, 0.0278372, 7.7589e+008, 2.15539e+008, 2047, 256, Complete
NVS 5400M, 6000000, 0.00449334, 0.0198186, 0.0243119, 1.33531e+009, 2.46793e+008, 2047, 128, Complete
NVS 5400M, 6000000, 0.00489523, 0.020082, 0.0249772, 1.22568e+009, 2.40219e+008, 2047, 64, Complete
NVS 5400M, 6000000, 0.0080903, 0.0200641, 0.0281544, 7.41628e+008, 2.13111e+008, 2047, 32, Complete
NVS 5400M, 6000000, 0.014705, 0.0210503, 0.0357553, 4.08024e+008, 1.67807e+008, 2047, 16, Complete
NVS 5400M, 6000000, 0.0278668, 0.0199115, 0.0477784, 2.1531e+008, 1.2558e+008, 2047, 8, Complete
NVS 5400M, 6000000, 0.0541932, 0.0209168, 0.0751099, 1.10715e+008, 7.98829e+007, 2047, 4, Complete
NVS 5400M, 6000000, 0.0127085, 0.0205213, 0.0332298, 4.72125e+008, 1.80561e+008, 1023, 1024, Complete
NVS 5400M, 6000000, 0.00597024, 0.0200798, 0.02605, 1.00498e+009, 2.30326e+008, 1023, 512, Complete
NVS 5400M, 6000000, 0.00360064, 0.0196304, 0.0232311, 1.66637e+009, 2.58275e+008, 1023, 256, Complete
NVS 5400M, 6000000, 0.00258989, 0.020306, 0.0228959, 2.3167e+009, 2.62056e+008, 1023, 128, Complete
NVS 5400M, 6000000, 0.00391357, 0.0201228, 0.0240364, 1.53313e+009, 2.49622e+008, 1023, 64, Complete
NVS 5400M, 6000000, 0.00726093, 0.0199883, 0.0272492, 8.26341e+008, 2.2019e+008, 1023, 32, Complete
NVS 5400M, 6000000, 0.0138669, 0.020024, 0.0338909, 4.32685e+008, 1.77038e+008, 1023, 16, Complete
NVS 5400M, 6000000, 0.0271795, 0.0200388, 0.0472183, 2.20755e+008, 1.27069e+008, 1023, 8, Complete
NVS 5400M, 6000000, 0.053594, 0.0193532, 0.0729471, 1.11953e+008, 8.22513e+007, 1023, 4, Complete
NVS 5400M, 6000000, 0.00724797, 0.0200833, 0.0273313, 8.27818e+008, 2.19529e+008, 511, 1024, Complete
NVS 5400M, 6000000, 0.00376003, 0.0202799, 0.0240399, 1.59573e+009, 2.49585e+008, 511, 512, Complete
NVS 5400M, 6000000, 0.00256784, 0.0201724, 0.0227402, 2.33659e+009, 2.6385e+008, 511, 256, Complete
