%time,field.O_x,field.O_y,field.O_t,field.I_t,field.Co_I_t,field.G_x,field.G_y,field.Co_gps_x,field.Co_gps_y
1084,7.2563,12.51,2.05855,1.86533,0.001225,7.74541,11.7311,1.1881,1.3689
1085,7.24487,12.5321,2.05961,1.86619,0.001225,7.74541,11.7311,1.1881,1.3689
1086,7.23974,12.542,2.06008,1.86636,0.001225,7.74541,11.7311,1.1881,1.3689
1087,7.2237,12.5711,2.06008,1.86667,0.001225,7.66289,11.7927,1.1881,1.3689
1088,7.22218,12.5739,2.06008,1.8667,0.001225,7.65291,11.8002,1.1881,1.3689
1089,7.20562,12.6059,2.06008,1.86737,0.001225,7.62817,11.8187,1.1881,1.3689
1090,7.20153,12.6133,2.06008,1.86769,0.001225,7.62817,11.8187,1.1881,1.3689
1091,7.18807,12.6378,2.06008,1.86894,0.001225,7.62817,11.8187,1.1881,1.3689
1092,7.18388,12.6461,2.06047,1.86923,0.001225,7.62817,11.8187,1.1881,1.3689
1093,7.17137,12.6708,2.06162,1.86969,0.001225,7.62817,11.8187,1.1881,1.3689
1094,7.15765,12.6957,2.06162,1.86997,0.001225,7.62817,11.8187,1.1881,1.3689
1095,7.15381,12.7027,2.06162,1.87008,0.001225,7.62817,11.8187,1.1881,1.3689
1096,7.13725,12.7347,2.06162,1.8704,0.001225,7.63889,12.0487,1.2769,1.3456
1097,7.13181,12.7444,2.06162,1.87055,0.001225,7.64374,12.1526,1.2769,1.3456
1098,7.11984,12.7656,2.06162,1.87072,0.001225,7.64374,12.1526,1.2769,1.3456
1099,7.11454,12.7759,2.06162,1.87106,0.001225,7.64374,12.1526,1.2769,1.3456
1100,7.10327,12.7976,2.06162,1.87174,0.001225,7.64374,12.1526,1.2769,1.3456
1101,7.09724,12.8089,2.06214,1.87171,0.001225,7.64374,12.1526,1.2769,1.3456
1102,7.08558,12.8305,2.06315,1.87195,0.001225,7.64374,12.1526,1.2769,1.3456
1103,7.07027,12.8584,2.06315,1.87253,0.001225,7.64374,12.1526,1.2769,1.3456
1104,7.06171,12.8746,2.06315,1.87285,0.001225,7.64374,12.1526,1.2769,1.3456
1105,7.05147,12.8944,2.06315,1.87269,0.001225,7.90285,12.3756,1.2769,1.3456
1106,7.04442,12.9069,2.06315,1.87302,0.001225,8.07372,12.5226,1.2769,1.3456
1107,7.03405,12.9253,2.06315,1.87349,0.001225,8.07372,12.5226,1.2769,1.3456
1108,7.02887,12.9355,2.06315,1.87372,0.001225,8.07372,12.5226,1.2769,1.3456
1109,7.02156,12.9499,2.06315,1.87414,0.001225,8.07372,12.5226,1.2769,1.3456
1110,7.01398,12.9636,2.06315,1.87445,0.001225,8.07372,12.5226,1.2769,1.3456
1111,7.00401,12.9817,2.06315,1.87468,0.001225,8.07372,12.5226,1.2769,1.3456
1112,6.98813,13.0117,2.06315,1.87594,0.001225,8.07372,12.5226,1.2769,1.3456
1113,6.97926,13.0279,2.06388,1.87658,0.001225,8.07372,12.5226,1.2769,1.3456
1114,6.97003,13.0447,2.06469,1.87714,0.001225,8.06551,12.5701,0.0625,0.0529
1115,6.96182,13.0602,2.06469,1.87757,0.001225,8.05771,12.6153,0.0625,0.0529
1116,6.95361,13.0757,2.06469,1.87789,0.001225,8.05771,12.6153,0.0625,0.0529
1117,6.9446,13.0921,2.06469,1.87819,0.001225,8.05771,12.6153,0.0625,0.0529
1118,6.93605,13.1076,2.06469,1.87834,0.001225,8.05771,12.6153,0.0625,0.0529
1119,6.92737,13.1244,2.06549,1.87839,0.001225,8.05771,12.6153,0.0625,0.0529
1120,6.90926,13.1575,2.06538,1.87963,0.001225,8.05771,12.6153,0.0625,0.0529
1121,6.90081,13.1724,2.06469,1.88042,0.001225,8.02334,12.6865,0.0625,0.0529
1122,6.89076,13.1915,2.06555,1.88188,0.001225,7.98028,12.7757,0.0625,0.0529
1123,6.88298,13.2062,2.06622,1.88285,0.001225,7.98028,12.7757,0.0625,0.0529
1124,6.87258,13.226,2.06712,1.88387,0.001225,7.98028,12.7757,0.0625,0.0529
1125,6.86515,13.2401,2.06775,1.88462,0.001225,7.98028,12.7757,0.0625,0.0529
1126,6.85377,13.2605,2.06868,1.88614,0.001225,7.98028,12.7757,0.0625,0.0529
1127,6.83657,13.2914,2.07008,1.8906,0.001225,7.98028,12.7757,0.0625,0.0529
1128,6.83471,13.2947,2.07024,1.89127,0.001225,7.98028,12.7757,0.0625,0.0529
1129,6.8154,13.3298,2.07475,1.90167,0.001225,7.98028,12.7757,0.0625,0.0529
1130,6.80856,13.3423,2.07696,1.90613,0.001225,7.95595,12.8327,0.0625,0.0529
1131,6.79521,13.3658,2.08409,1.9168,0.001225,7.91078,12.9385,0.0625,0.0529
1132,6.78848,13.3779,2.0877,1.92359,0.001225,7.91078,12.9385,0.0625,0.0529
1133,6.77482,13.4012,2.09815,1.93976,0.001225,7.91078,12.9385,0.0625,0.0529
1134,6.76853,13.4124,2.10304,1.94831,0.001225,7.91078,12.9385,0.0625,0.0529
1135,6.75764,13.4294,2.11469,1.96754,0.001225,7.91078,12.9385,0.0625,0.0529
1136,6.73997,13.4557,2.13681,1.99263,0.001225,7.91078,12.9385,0.0625,0.0529
1137,6.73795,13.4591,2.13961,1.99532,0.001225,7.91078,12.9385,0.0625,0.0529
1138,6.71798,13.489,2.16892,2.02151,0.001225,7.91078,12.9385,0.0625,0.0529
1139,6.71328,13.4977,2.17667,2.02794,0.001225,7.88707,12.991,0.0625,0.0529
1140,6.69961,13.5162,2.19744,2.04576,0.001225,7.81991,13.1399,0.0625,0.0529
1141,6.69557,13.5235,2.20428,2.05146,0.001225,7.81991,13.1399,0.0625,0.0529
1142,6.68189,13.5412,2.22316,2.06856,0.001225,7.81991,13.1399,0.0625,0.0529
1143,6.66769,13.5587,2.24334,2.0848,0.001225,7.81991,13.1399,0.0625,0.0529
1144,6.66434,13.5633,2.24834,2.08835,0.001225,7.81991,13.1399,0.0625,0.0529
1145,6.64962,13.5819,2.26752,2.10254,0.001225,7.81991,13.1399,0.0625,0.0529
1146,6.64808,13.584,2.26951,2.10403,0.001225,7.81991,13.1399,0.0625,0.0529
1147,6.63021,13.605,2.28726,2.11631,0.001225,7.81991,13.1399,0.0625,0.0529
1148,6.62717,13.6089,2.29018,2.11782,0.001225,7.8085,13.1659,0.0625,0.0529
1149,6.61199,13.6261,2.30177,2.12317,0.001225,7.75284,13.2929,0.0625,0.0529
1150,6.59778,13.642,2.30914,2.12577,0.001225,7.75284,13.2929,0.0625,0.0529
1151,6.59154,13.649,2.31198,2.12647,0.001225,7.75284,13.2929,0.0625,0.0529
1152,6.5735,13.6685,2.31529,2.12782,0.001225,7.75284,13.2929,0.0625,0.0529
1153,6.56895,13.6733,2.31591,2.12796,0.001225,7.75284,13.2929,0.0625,0.0529
1154,6.54735,13.6975,2.31748,2.12839,0.001225,7.75284,13.2929,0.0625,0.0529
1155,6.54496,13.7002,2.31763,2.1284,0.001225,7.75284,13.2929,0.0625,0.0529
1156,6.51726,13.7303,2.3178,2.12863,0.001225,7.75284,13.2929,0.0625,0.0529
1157,6.51508,13.7326,2.3178,2.12865,0.001225,7.74689,13.303,0.0625,0.0529
1158,6.48739,13.7619,2.3178,2.13007,0.001225,7.67611,13.4228,0.0625,0.0529
1159,6.46618,13.7848,2.31879,2.13027,0.001225,7.67611,13.4228,0.0625,0.0529
1160,6.45713,13.7946,2.31926,2.13015,0.001225,7.67611,13.4228,0.0625,0.0529
1161,6.43837,13.8147,2.31933,2.13036,0.001225,7.67611,13.4228,0.0625,0.0529
1162,6.4338,13.8196,2.31933,2.13058,0.001225,7.67611,13.4228,0.0625,0.0529
1163,6.40809,13.8471,2.31797,2.13188,0.001225,7.67611,13.4228,0.0625,0.0529
1164,6.40525,13.8501,2.31782,2.13194,0.001225,7.67611,13.4228,0.0625,0.0529
1165,6.37735,13.8811,2.31933,2.1327,0.001225,7.67611,13.4228,0.0625,0.0529
1166,6.36397,13.8953,2.31933,2.13302,0.001225,7.62164,13.5097,0.0625,0.0529
1167,6.3513,13.9088,2.31933,2.13344,0.001225,7.56978,13.5924,0.0625,0.0529
1168,6.33374,13.9279,2.31933,2.13391,0.001225,7.56722,13.5965,0.0625,0.0529
1169,6.3275,13.9347,2.31933,2.13406,0.001225,7.56722,13.5965,0.0625,0.0529
1170,6.3071,13.9556,2.31933,2.13505,0.001225,7.56722,13.5965,0.0625,0.0529
1171,6.30398,13.9587,2.31933,2.13513,0.001225,7.56722,13.5965,0.0625,0.0529
1172,6.28269,13.9827,2.32085,2.13553,0.001225,7.56722,13.5965,0.0625,0.0529
1173,6.28045,13.9851,2.32086,2.13546,0.001225,7.56722,13.5965,0.0625,0.0529
1174,6.26004,14.0061,2.32086,2.1356,0.001225,7.56722,13.5965,0.0625,0.0529
1175,6.24634,14.0208,2.32086,2.13572,0.001225,7.49391,13.6578,0.0625,0.0529
1176,6.2375,14.0303,2.32086,2.13589,0.001225,7.43774,13.7048,0.0625,0.0529
1177,6.21853,14.0513,2.32086,2.1366,0.001225,7.42067,13.7191,0.0625,0.0529
1178,6.21483,14.0554,2.32086,2.13687,0.001225,7.42067,13.7191,0.0625,0.0529
1179,6.19121,14.0792,2.32086,2.13766,0.001225,7.42067,13.7191,0.0625,0.0529
1180,6.18618,14.0845,2.32086,2.1377,0.001225,7.42067,13.7191,0.0625,0.0529
1181,6.16526,14.1071,2.32086,2.13811,0.001225,7.42067,13.7191,0.0625,0.0529
1182,6.16088,14.1119,2.32113,2.13823,0.001225,7.42067,13.7191,0.0625,0.0529
1183,6.14019,14.1349,2.3224,2.13792,0.001225,7.42067,13.7191,0.0625,0.0529
1184,6.12186,14.1544,2.3224,2.13774,0.001225,7.39441,13.7566,0.0576,0.0529
1185,6.11414,14.1626,2.3224,2.13768,0.001225,7.37919,13.7784,0.0576,0.0529
1186,6.08995,14.1883,2.3224,2.13874,0.001225,7.36815,13.7941,0.0576,0.0529
1187,6.08808,14.1902,2.3224,2.13882,0.001225,7.36815,13.7941,0.0576,0.0529
1188,6.06794,14.2117,2.3224,2.13943,0.001225,7.36815,13.7941,0.0576,0.0529
1189,6.06162,14.2185,2.3224,2.13957,0.001225,7.36815,13.7941,0.0576,0.0529
1190,6.04302,14.2385,2.3224,2.13946,0.001225,7.36815,13.7941,0.0576,0.0529
1191,6.03619,14.2456,2.3224,2.13952,0.001225,7.36815,13.7941,0.0576,0.0529
1192,6.01823,14.2643,2.3224,2.13952,0.001225,7.36815,13.7941,0.0576,0.0529
1193,5.99931,14.285,2.3224,2.14,0.001225,7.29729,13.9142,0.0576,0.0529
1194,5.99443,14.2903,2.3224,2.14014,0.001225,7.26867,13.9627,0.0576,0.0529
1195,5.97063,14.3163,2.3224,2.14138,0.001225,7.22644,14.0343,0.0576,0.0529
1196,5.96284,14.3245,2.3229,2.14153,0.001225,7.22644,14.0343,0.0576,0.0529
1197,5.94697,14.3413,2.32393,2.14242,0.001225,7.22644,14.0343,0.0576,0.0529
1198,5.93868,14.35,2.32393,2.14265,0.001225,7.22644,14.0343,0.0576,0.0529
1199,5.92331,14.3663,2.32393,2.14367,0.001225,7.22644,14.0343,0.0576,0.0529
1200,5.91416,14.3761,2.32449,2.14449,0.001225,7.22644,14.0343,0.0576,0.0529
1201,5.89838,14.3931,2.32547,2.14546,0.001225,7.22644,14.0343,0.0576,0.0529
1202,5.87554,14.4166,2.32682,2.14889,0.001225,7.19456,14.0669,0.0625,0.0529
1203,5.86178,14.431,2.32821,2.15252,0.001225,7.16262,14.0995,0.0625,0.0529
1204,5.84528,14.4483,2.33007,2.15865,0.001225,7.16262,14.0995,0.0625,0.0529
1205,5.83389,14.4606,2.33263,2.16358,0.001225,7.16262,14.0995,0.0625,0.0529
1206,5.81796,14.4778,2.3362,2.17006,0.001225,7.16262,14.0995,0.0625,0.0529
1207,5.80558,14.4905,2.34156,2.17405,0.001225,7.16262,14.0995,0.0625,0.0529
1208,5.78965,14.5072,2.34848,2.17879,0.001225,7.16262,14.0995,0.0625,0.0529
1209,5.77679,14.5197,2.3527,2.18228,0.001225,7.16262,14.0995,0.0625,0.0529
1210,5.76161,14.5346,2.35768,2.18546,0.001225,7.06928,14.2219,0.0625,0.0529
1211,5.73542,14.5605,2.36515,2.18874,0.001225,6.98597,14.3311,0.0625,0.0529
1212,5.72164,14.5737,2.3676,2.18914,0.001225,6.98597,14.3311,0.0625,0.0529
1213,5.70793,14.5867,2.36995,2.1899,0.001225,6.98597,14.3311,0.0625,0.0529
1214,5.6984,14.5962,2.36995,2.19042,0.001225,6.98597,14.3311,0.0625,0.0529
1215,5.6892,14.6053,2.36995,2.19095,0.001225,6.98597,14.3311,0.0625,0.0529
1216,5.67567,14.6184,2.37076,2.19101,0.001225,6.98597,14.3311,0.0625,0.0529
1217,5.66356,14.63,2.37149,2.19094,0.001225,6.98597,14.3311,0.0625,0.0529
1218,5.65007,14.6432,2.37149,2.19104,0.001225,6.98597,14.3311,0.0625,0.0529
1219,5.6252,14.6674,2.37149,2.19228,0.001225,6.91694,14.4253,0.0625,0.0529
1220,5.61453,14.6777,2.37149,2.19272,0.001225,6.91685,14.4255,0.0625,0.0529
1221,5.59967,14.6916,2.37238,2.19254,0.001225,6.91685,14.4255,0.0625,0.0529
1222,5.58902,14.7015,2.37302,2.19252,0.001225,6.91685,14.4255,0.0625,0.0529
1223,5.57355,14.7164,2.37302,2.19262,0.001225,6.91685,14.4255,0.0625,0.0529
1224,5.56338,14.7262,2.37302,2.19265,0.001225,6.91685,14.4255,0.0625,0.0529
1225,5.54732,14.7422,2.37302,2.19308,0.001225,6.91685,14.4255,0.0625,0.0529
1226,5.52315,14.7661,2.37302,2.19388,0.001225,6.91685,14.4255,0.0625,0.0529
1227,5.52037,14.7689,2.37302,2.19389,0.001225,6.91685,14.4255,0.0625,0.0529
1228,5.49541,14.7924,2.37386,2.19409,0.001225,6.77953,14.5776,0.0625,0.0529
1229,5.48293,14.8038,2.37455,2.19423,0.001225,6.76409,14.5947,0.0625,0.0529
1230,5.46487,14.8217,2.37455,2.19491,0.001225,6.76409,14.5947,0.0625,0.0529
1231,5.45603,14.8304,2.37455,2.19559,0.001225,6.76409,14.5947,0.0625,0.0529
1232,5.43668,14.8487,2.37455,2.19623,0.001225,6.76409,14.5947,0.0625,0.0529
1233,5.41504,14.8699,2.37533,2.19633,0.001225,6.76409,14.5947,0.0625,0.0529
1234,5.40975,14.8751,2.37565,2.19635,0.001225,6.76409,14.5947,0.0625,0.0529
1235,5.38554,14.898,2.37512,2.19735,0.001225,6.76409,14.5947,0.0625,0.0529
1236,5.38279,14.9005,2.37496,2.19746,0.001225,6.76409,14.5947,0.0625,0.0529
1237,5.35708,14.9259,2.37571,2.1984,0.001225,6.70694,14.6838,0.0576,0.0484
1238,5.35106,14.9319,2.37609,2.19855,0.001225,6.70683,14.684,0.0576,0.0484
1239,5.33144,14.9502,2.37609,2.19855,0.001225,6.70683,14.684,0.0576,0.0484
1240,5.32556,14.9556,2.37609,2.19863,0.001225,6.70683,14.684,0.0576,0.0484
1241,5.31167,14.9696,2.37609,2.19988,0.001225,6.70683,14.684,0.0576,0.0484
1242,5.29255,14.9877,2.37609,2.20073,0.001225,6.70683,14.684,0.0576,0.0484
1243,5.28729,14.9926,2.37609,2.20079,0.001225,6.70683,14.684,0.0576,0.0484
1244,5.26397,15.0143,2.37609,2.20082,0.001225,6.70683,14.684,0.0576,0.0484
1245,5.26132,15.0168,2.37609,2.20084,0.001225,6.70683,14.684,0.0576,0.0484
1246,5.23507,15.0426,2.37739,2.201,0.001225,6.59807,14.8224,0.0576,0.0484
1247,5.23116,15.0465,2.37762,2.20107,0.001225,6.59788,14.8227,0.0576,0.0484
1248,5.20917,15.0677,2.37762,2.20153,0.001225,6.59788,14.8227,0.0576,0.0484
1249,5.19033,15.0857,2.37762,2.2019,0.001225,6.59788,14.8227,0.0576,0.0484
1250,5.1821,15.0936,2.37762,2.20229,0.001225,6.59788,14.8227,0.0576,0.0484
1251,5.1603,15.1144,2.37762,2.2032,0.001225,6.59788,14.8227,0.0576,0.0484
1252,5.1548,15.1197,2.37762,2.20327,0.001225,6.59788,14.8227,0.0576,0.0484
1253,5.13011,15.1432,2.37762,2.20356,0.001225,6.59788,14.8227,0.0576,0.0484
1254,5.12731,15.1459,2.37762,2.20368,0.001225,6.59788,14.8227,0.0576,0.0484
1255,5.10015,15.1718,2.37762,2.20461,0.001225,6.46232,14.968,0.0576,0.0484
1256,5.09844,15.1735,2.37762,2.20466,0.001225,6.46199,14.9683,0.0576,0.0484
1257,5.07297,15.1978,2.37908,2.20509,0.001225,6.46199,14.9683,0.0576,0.0484
1258,5.05468,15.2154,2.37916,2.20506,0.001225,6.46199,14.9683,0.0576,0.0484
1259,5.04676,15.223,2.37916,2.20516,0.001225,6.46199,14.9683,0.0576,0.0484
1260,5.02508,15.2437,2.37916,2.20578,0.001225,6.46199,14.9683,0.0576,0.0484
1261,5.01957,15.249,2.37916,2.20621,0.001225,6.46199,14.9683,0.0576,0.0484
1262,4.99498,15.2725,2.37916,2.20831,0.001225,6.46199,14.9683,0.0576,0.0484
1263,4.99249,15.2749,2.37916,2.20847,0.001225,6.46199,14.9683,0.0576,0.0484
1264,4.96572,15.3004,2.38069,2.2093,0.001225,6.36477,15.1012,0.0576,0.0484
1265,4.95064,15.3147,2.38152,2.21059,0.001225,6.36123,15.1061,0.0576,0.0484
1266,4.93782,15.3268,2.38222,2.21255,0.001225,6.36123,15.1061,0.0576,0.0484
1267,4.92128,15.342,2.38338,2.21624,0.001225,6.36123,15.1061,0.0576,0.0484
1268,4.91583,15.347,2.38376,2.21753,0.001225,6.36123,15.1061,0.0576,0.0484
1269,4.89026,15.3718,2.38645,2.22513,0.001225,6.36123,15.1061,0.0576,0.0484
1270,4.88667,15.3753,2.38683,2.2267,0.001225,6.36123,15.1061,0.0576,0.0484
1271,4.85665,15.4024,2.39296,2.24407,0.001225,6.36123,15.1061,0.0576,0.0484
1272,4.85351,15.4051,2.3944,2.24604,0.001225,6.36123,15.1061,0.0576,0.0484
1273,4.82664,15.4295,2.40677,2.26071,0.001225,6.2498,15.2245,0.0576,0.0484
1274,4.80778,15.4455,2.41834,2.26993,0.001225,6.23474,15.2405,0.0576,0.0484
1275,4.79676,15.4557,2.42518,2.27601,0.001225,6.23474,15.2405,0.0576,0.0484
1276,4.77335,15.4754,2.43822,2.28978,0.001225,6.23474,15.2405,0.0576,0.0484
1277,4.76927,15.4791,2.44052,2.29191,0.001225,6.23474,15.2405,0.0576,0.0484
1278,4.74377,15.5001,2.45692,2.30371,0.001225,6.23474,15.2405,0.0576,0.0484
1279,4.73874,15.5041,2.45986,2.30598,0.001225,6.23474,15.2405,0.0576,0.0484
1280,4.71909,15.5206,2.4712,2.31289,0.001225,6.23474,15.2405,0.0576,0.0484
1281,4.71438,15.524,2.47332,2.31404,0.001225,6.23474,15.2405,0.0576,0.0484
1282,4.6954,15.5385,2.48193,2.3167,0.001225,6.13085,15.3648,0.0576,0.0484
1283,4.67896,15.5516,2.48638,2.31862,0.001225,6.10299,15.3981,0.0576,0.0484
1284,4.6727,15.5566,2.48807,2.31922,0.001225,6.10299,15.3981,0.0576,0.0484
1285,4.64941,15.5742,2.49095,2.32011,0.001225,6.10299,15.3981,0.0576,0.0484
1286,4.64788,15.5753,2.49114,2.32009,0.001225,6.10299,15.3981,0.0576,0.0484
1287,4.62067,15.5968,2.49114,2.32024,0.001225,6.10299,15.3981,0.0576,0.0484
1288,4.61283,15.6025,2.49155,2.3206,0.001225,6.10299,15.3981,0.0576,0.0484
1289,4.59148,15.618,2.49267,2.32166,0.001225,6.10299,15.3981,0.0576,0.0484
1290,4.58242,15.6248,2.49267,2.32186,0.001225,6.10299,15.3981,0.0576,0.0484
1291,4.5599,15.6419,2.49267,2.32216,0.001225,6.02963,15.4529,0.0576,0.0484
1292,4.53329,15.662,2.49267,2.32355,0.001225,5.99778,15.4766,0.0576,0.0484
1293,4.52718,15.6666,2.49267,2.32405,0.001225,5.99778,15.4766,0.0576,0.0484
1294,4.50124,15.6862,2.49267,2.32574,0.001225,5.99778,15.4766,0.0576,0.0484
1295,4.4901,15.6949,2.49319,2.32615,0.001225,5.99778,15.4766,0.0576,0.0484
1296,4.46839,15.7119,2.49421,2.32675,0.001225,5.99778,15.4766,0.0576,0.0484
1297,4.45662,15.7205,2.49421,2.32717,0.001225,5.99778,15.4766,0.0576,0.0484
1298,4.43581,15.7357,2.49421,2.32774,0.001225,5.99778,15.4766,0.0576,0.0484
1299,4.4242,15.7445,2.49479,2.32808,0.001225,5.99778,15.4766,0.0576,0.0484
1300,4.40536,15.7587,2.49574,2.32848,0.001225,5.91493,15.565,0.0576,0.0484
1301,4.37892,15.7787,2.49574,2.32935,0.001225,5.86066,15.6229,0.0576,0.0484
1302,4.36433,15.7897,2.49574,2.32998,0.001225,5.86066,15.6229,0.0576,0.0484
1303,4.34783,15.8022,2.49574,2.33024,0.001225,5.86066,15.6229,0.0576,0.0484
1304,4.33569,15.811,2.4964,2.33046,0.001225,5.86066,15.6229,0.0576,0.0484
1305,4.31976,15.8225,2.49727,2.33088,0.001225,5.86066,15.6229,0.0576,0.0484
1306,4.30801,15.8318,2.49727,2.33133,0.001225,5.86066,15.6229,0.0576,0.0484
1307,4.29368,15.8431,2.49727,2.33189,0.001225,5.79038,15.6894,0.0576,0.0484
1308,4.28139,15.8524,2.49727,2.33199,0.001225,5.72964,15.7469,0.0576,0.0484
1309,4.26774,15.8628,2.49727,2.33184,0.001225,5.72964,15.7469,0.0576,0.0484
1310,4.2408,15.8822,2.49727,2.3319,0.001225,5.72964,15.7469,0.0576,0.0484
1311,4.22742,15.8924,2.49727,2.33232,0.001225,5.72964,15.7469,0.0576,0.0484
1312,4.21486,15.9019,2.49727,2.33287,0.001225,5.72964,15.7469,0.0576,0.0484
1313,4.19993,15.9131,2.49727,2.33306,0.001225,5.72964,15.7469,0.0576,0.0484
1314,4.18665,15.9232,2.49727,2.33282,0.001225,5.72964,15.7469,0.0576,0.0484
1315,4.17126,15.9348,2.49811,2.33268,0.001225,5.72964,15.7469,0.0576,0.0484
1316,4.15845,15.9445,2.49881,2.33287,0.001225,5.70492,15.772,0.0576,0.0484
1317,4.14139,15.9569,2.49794,2.33368,0.001225,5.67385,15.8036,0.0576,0.0484
1318,4.11103,15.98,2.49727,2.33464,0.001225,5.67385,15.8036,0.0576,0.0484
1319,4.09867,15.9897,2.49727,2.33517,0.001225,5.67385,15.8036,0.0576,0.0484
1320,4.08442,16,2.4982,2.3351,0.001225,5.67385,15.8036,0.0576,0.0484
1321,4.07512,16.0066,2.49881,2.33489,0.001225,5.67385,15.8036,0.0576,0.0484
1322,4.05625,16.0209,2.49881,2.33526,0.001225,5.67385,15.8036,0.0576,0.0484
1323,4.04466,16.0297,2.49881,2.33616,0.001225,5.67385,15.8036,0.0576,0.0484
1324,4.02521,16.0444,2.49783,2.33782,0.001225,5.67385,15.8036,0.0576,0.0484
1325,3.99738,16.0654,2.49897,2.33936,0.001225,5.48431,15.9779,0.0576,0.0484
1326,3.99415,16.0679,2.49929,2.33946,0.001225,5.46235,15.998,0.0576,0.0484
1327,3.96266,16.0911,2.50137,2.3412,0.001225,5.46235,15.998,0.0576,0.0484
1328,3.9523,16.0986,2.50188,2.34213,0.001225,5.46235,15.998,0.0576,0.0484
1329,3.93038,16.1146,2.50294,2.34491,0.001225,5.46235,15.998,0.0576,0.0484
1330,3.92085,16.1215,2.50341,2.34686,0.001225,5.46235,15.998,0.0576,0.0484
1331,3.89897,16.1381,2.50561,2.35392,0.001225,5.46235,15.998,0.0576,0.0484
1332,3.89039,16.1445,2.50648,2.35776,0.001225,5.46235,15.998,0.0576,0.0484
1333,3.86744,16.1612,2.5132,2.37081,0.001225,5.46235,15.998,0.0576,0.0484
1334,3.83821,16.1816,2.52548,2.39148,0.001225,5.40773,16.0634,0.0576,0.0484
1335,3.83477,16.1841,2.52711,2.39413,0.001225,5.40136,16.071,0.0576,0.0484
1336,3.80179,16.2061,2.54856,2.42144,0.001225,5.40136,16.071,0.0576,0.0484
1337,3.79421,16.212,2.55403,2.428,0.001225,5.40136,16.071,0.0576,0.0484
1338,3.76896,16.2266,2.57567,2.44917,0.001225,5.40136,16.071,0.0576,0.0484
1339,3.76218,16.2317,2.58164,2.45452,0.001225,5.40136,16.071,0.0576,0.0484
1340,3.73646,16.2452,2.60389,2.475,0.001225,5.40136,16.071,0.0576,0.0484
1341,3.7128,16.2576,2.62619,2.49353,0.001225,5.40136,16.071,0.0576,0.0484
1342,3.70699,16.2613,2.63194,2.49818,0.001225,5.40136,16.071,0.0576,0.0484
1343,3.68274,16.2739,2.65489,2.5176,0.001225,5.19381,16.2449,0.0576,0.0484
1344,3.67998,16.2756,2.65753,2.51983,0.001225,5.16939,16.2653,0.0576,0.0484
1345,3.65477,16.2871,2.67976,2.53741,0.001225,5.16939,16.2653,0.0576,0.0484
1346,3.65125,16.289,2.68289,2.53943,0.001225,5.16939,16.2653,0.0576,0.0484
1347,3.6351,16.2964,2.69501,2.54976,0.001225,5.16939,16.2653,0.0576,0.0484
1348,3.61889,16.3036,2.70571,2.5571,0.001225,5.16939,16.2653,0.0576,0.0484
1349,3.61154,16.3072,2.71049,2.55944,0.001225,5.16939,16.2653,0.0576,0.0484
1350,3.59034,16.3162,2.72064,2.56251,0.001225,5.16939,16.2653,0.0576,0.0484
1351,3.58478,16.3187,2.72319,2.56298,0.001225,5.16939,16.2653,0.0576,0.0484
1352,3.55857,16.3298,2.72935,2.56446,0.001225,5.11261,16.2958,0.0576,0.0484
1353,3.55544,16.3311,2.73001,2.56462,0.001225,5.1059,16.2994,0.0576,0.0484
1354,3.52389,16.3451,2.73189,2.56493,0.001225,5.1059,16.2994,0.0576,0.0484
1355,3.50601,16.3528,2.73268,2.56494,0.001225,5.1059,16.2994,0.0576,0.0484
1356,3.48774,16.3607,2.73347,2.56485,0.001225,5.1059,16.2994,0.0576,0.0484
1357,3.4644,16.3708,2.73351,2.56523,0.001225,5.1059,16.2994,0.0576,0.0484
1358,3.44829,16.3778,2.73351,2.56564,0.001225,5.1059,16.2994,0.0576,0.0484
1359,3.41627,16.3913,2.73351,2.56673,0.001225,5.1059,16.2994,0.0576,0.0484
1360,3.40841,16.3946,2.73351,2.56697,0.001225,5.1059,16.2994,0.0576,0.0484
1361,3.37203,16.4108,2.73351,2.56775,0.001225,4.92829,16.4186,0.0576,0.0484
1362,3.3686,16.4123,2.73351,2.56779,0.001225,4.91135,16.43,0.0576,0.0484
1363,3.32992,16.4292,2.73351,2.5684,0.001225,4.9075,16.4326,0.0576,0.0484
1364,3.3099,16.4375,2.73351,2.56907,0.001225,4.9075,16.4326,0.0576,0.0484
1365,3.29349,16.4443,2.73351,2.56958,0.001225,4.9075,16.4326,0.0576,0.0484
1366,3.26687,16.4562,2.73351,2.56976,0.001225,4.9075,16.4326,0.0576,0.0484
1367,3.25904,16.4597,2.73351,2.56983,0.001225,4.9075,16.4326,0.0576,0.0484
1368,3.23271,16.4705,2.73473,2.57001,0.001225,4.9075,16.4326,0.0576,0.0484
1369,3.22586,16.4733,2.73504,2.57017,0.001225,4.9075,16.4326,0.0576,0.0484
1370,3.19466,16.4871,2.73351,2.57093,0.001225,4.82467,16.4585,0.0576,0.0484
1371,3.19107,16.4887,2.73351,2.57099,0.001225,4.81369,16.4619,0.0576,0.0484
1372,3.16459,16.5001,2.73351,2.57098,0.001225,4.81369,16.4619,0.0576,0.0484
1373,3.14947,16.5064,2.73449,2.57087,0.001225,4.81369,16.4619,0.0576,0.0484
1374,3.14101,16.5099,2.73504,2.57115,0.001225,4.81369,16.4619,0.0576,0.0484
